unified_observation_id;source_id;dataset_id;source_observation_id;latitude;longitude;coord_x;coord_y;crs;country;state;sample_date;sample_year;sample_period_start;sample_period_end;depth_top_cm;depth_bottom_cm;layer_thickness_cm;carbon_content_g_kg;carbon_analysis_method;carbon_stock_kg_m2;carbon_stock_mg_ha;bulk_density_g_cm3;coarse_fragments_fraction;carbon_stock_00_05;carbon_stock_05_15;carbon_stock_15_30;carbon_stock_30_60;carbon_stock_60_100;target_kind;target_value;target_unit;derivation_method;quality_flag;duplicate_group_id;duplicate_status;duplicate_resolution
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:478.0:80-100:80-100:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;478.0;-7.804166653;-35.83777776;-35.83777776;-7.804166653;EPSG:4326;Brazil;;;;;;80;100;20;3.903348;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.903348;g/kg;reported_or_unit_converted_by_source;ok;dup-001403;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:519.0:00-10:0-10:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;519.0;-8.416226028;-36.5872931099999;-36.5872931099999;-8.416226028;EPSG:4326;Brazil;;;;;;0;10;10;5.483148;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;5.483148;g/kg;reported_or_unit_converted_by_source;ok;dup-001544;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:520.0:10-20:10-20:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;520.0;-8.416226028;-36.5872931099999;-36.5872931099999;-8.416226028;EPSG:4326;Brazil;;;;;;10;20;10;3.649217;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.649217;g/kg;reported_or_unit_converted_by_source;ok;dup-001545;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:521.0:20-30:20-30:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;521.0;-8.416226028;-36.5872931099999;-36.5872931099999;-8.416226028;EPSG:4326;Brazil;;;;;;20;30;10;2.463932;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;2.463932;g/kg;reported_or_unit_converted_by_source;ok;dup-001546;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:522.0:30-40:30-40:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;522.0;-8.416226028;-36.5872931099999;-36.5872931099999;-8.416226028;EPSG:4326;Brazil;;;;;;30;40;10;2.586747;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;2.586747;g/kg;reported_or_unit_converted_by_source;ok;dup-001547;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:523.0:40-60:40-60:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;523.0;-8.416226028;-36.5872931099999;-36.5872931099999;-8.416226028;EPSG:4326;Brazil;;;;;;40;60;20;3.018287;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.018287;g/kg;reported_or_unit_converted_by_source;ok;dup-001548;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:524.0:60-80:60-80:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;524.0;-8.416226028;-36.5872931099999;-36.5872931099999;-8.416226028;EPSG:4326;Brazil;;;;;;60;80;20;3.568236;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.568236;g/kg;reported_or_unit_converted_by_source;ok;dup-001549;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:525.0:80-100:80-100:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;525.0;-8.416226028;-36.5872931099999;-36.5872931099999;-8.416226028;EPSG:4326;Brazil;;;;;;80;100;20;3.590482;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.590482;g/kg;reported_or_unit_converted_by_source;ok;dup-001550;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:556.0:00-10:0-10:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;556.0;-8.995833297;-36.7233332899999;-36.7233332899999;-8.995833297;EPSG:4326;Brazil;;;;;;0;10;10;12.267048;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;12.267048;g/kg;reported_or_unit_converted_by_source;ok;dup-001574;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:557.0:10-20:10-20:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;557.0;-8.995833297;-36.7233332899999;-36.7233332899999;-8.995833297;EPSG:4326;Brazil;;;;;;10;20;10;10.595766;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;10.595766;g/kg;reported_or_unit_converted_by_source;ok;dup-001575;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:558.0:20-30:20-30:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;558.0;-8.995833297;-36.7233332899999;-36.7233332899999;-8.995833297;EPSG:4326;Brazil;;;;;;20;30;10;8.485787;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;8.485787;g/kg;reported_or_unit_converted_by_source;ok;dup-001576;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:559.0:30-40:30-40:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;559.0;-8.995833297;-36.7233332899999;-36.7233332899999;-8.995833297;EPSG:4326;Brazil;;;;;;30;40;10;6.124644;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;6.124644;g/kg;reported_or_unit_converted_by_source;ok;dup-001577;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:560.0:40-60:40-60:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;560.0;-8.995833297;-36.7233332899999;-36.7233332899999;-8.995833297;EPSG:4326;Brazil;;;;;;40;60;20;5.918528;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;5.918528;g/kg;reported_or_unit_converted_by_source;ok;dup-001578;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:561.0:60-80:60-80:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;561.0;-8.995833297;-36.7233332899999;-36.7233332899999;-8.995833297;EPSG:4326;Brazil;;;;;;60;80;20;4.686133;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.686133;g/kg;reported_or_unit_converted_by_source;ok;dup-001579;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:562.0:80-100:80-100:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;562.0;-8.995833297;-36.7233332899999;-36.7233332899999;-8.995833297;EPSG:4326;Brazil;;;;;;80;100;20;4.24895;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.24895;g/kg;reported_or_unit_converted_by_source;ok;dup-001580;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:607.0:10-20:10-20:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;607.0;-8.984999964;-37.43999996;-37.43999996;-8.984999964;EPSG:4326;Brazil;;;;;;10;20;10;6.92;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;6.92;g/kg;reported_or_unit_converted_by_source;ok;dup-001571;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:608.0:20-30:20-30:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;608.0;-8.984999964;-37.43999996;-37.43999996;-8.984999964;EPSG:4326;Brazil;;;;;;20;30;10;5.54;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;5.54;g/kg;reported_or_unit_converted_by_source;ok;dup-001572;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:609.0:40-60:40-60:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;609.0;-8.984999964;-37.43999996;-37.43999996;-8.984999964;EPSG:4326;Brazil;;;;;;40;60;20;2.99;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;2.99;g/kg;reported_or_unit_converted_by_source;ok;dup-001573;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:634.0:00-10:0-10:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;634.0;-8.274054139;-38.4459024;-38.4459024;-8.274054139;EPSG:4326;Brazil;;;;;;0;10;10;10.7;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;10.7;g/kg;reported_or_unit_converted_by_source;ok;dup-001525;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:635.0:10-20:10-20:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;635.0;-8.274054139;-38.4459024;-38.4459024;-8.274054139;EPSG:4326;Brazil;;;;;;10;20;10;6;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;6;g/kg;reported_or_unit_converted_by_source;ok;dup-001526;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:636.0:20-30:20-30:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;636.0;-8.274054139;-38.4459024;-38.4459024;-8.274054139;EPSG:4326;Brazil;;;;;;20;30;10;5.28;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;5.28;g/kg;reported_or_unit_converted_by_source;ok;dup-001527;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:637.0:30-40:30-40:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;637.0;-8.274054139;-38.4459024;-38.4459024;-8.274054139;EPSG:4326;Brazil;;;;;;30;40;10;4.68;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.68;g/kg;reported_or_unit_converted_by_source;ok;dup-001528;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:638.0:40-60:40-60:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;638.0;-8.274054139;-38.4459024;-38.4459024;-8.274054139;EPSG:4326;Brazil;;;;;;40;60;20;4.84;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.84;g/kg;reported_or_unit_converted_by_source;ok;dup-001529;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:639.0:60-80:60-80:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;639.0;-8.274054139;-38.4459024;-38.4459024;-8.274054139;EPSG:4326;Brazil;;;;;;60;80;20;3.74;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.74;g/kg;reported_or_unit_converted_by_source;ok;dup-001530;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:646.0:80-100:80-100:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;646.0;-8.274054139;-38.4459024;-38.4459024;-8.274054139;EPSG:4326;Brazil;;;;;;80;100;20;19.045231;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;19.045231;g/kg;reported_or_unit_converted_by_source;ok;dup-001531;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:696.0:00-10:0-10:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;696.0;-8.083665842;-37.57466711;-37.57466711;-8.083665842;EPSG:4326;Brazil;;;;;;0;10;10;14.9;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;14.9;g/kg;reported_or_unit_converted_by_source;ok;dup-001493;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:697.0:10-20:10-20:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;697.0;-8.083665842;-37.57466711;-37.57466711;-8.083665842;EPSG:4326;Brazil;;;;;;10;20;10;14.4;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;14.4;g/kg;reported_or_unit_converted_by_source;ok;dup-001494;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:698.0:20-30:20-30:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;698.0;-8.083665842;-37.57466711;-37.57466711;-8.083665842;EPSG:4326;Brazil;;;;;;20;30;10;10.3;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;10.3;g/kg;reported_or_unit_converted_by_source;ok;dup-001495;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:699.0:30-40:30-40:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;699.0;-8.083665842;-37.57466711;-37.57466711;-8.083665842;EPSG:4326;Brazil;;;;;;30;40;10;7.78;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;7.78;g/kg;reported_or_unit_converted_by_source;ok;dup-001496;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:700.0:40-60:40-60:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;700.0;-8.083665842;-37.57466711;-37.57466711;-8.083665842;EPSG:4326;Brazil;;;;;;40;60;20;5.8;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;5.8;g/kg;reported_or_unit_converted_by_source;ok;dup-001497;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:701.0:60-80:60-80:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;701.0;-8.083665842;-37.57466711;-37.57466711;-8.083665842;EPSG:4326;Brazil;;;;;;60;80;20;4.38;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.38;g/kg;reported_or_unit_converted_by_source;ok;dup-001498;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:702.0:80-100:80-100:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;702.0;-8.083665842;-37.57466711;-37.57466711;-8.083665842;EPSG:4326;Brazil;;;;;;80;100;20;3.79;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.79;g/kg;reported_or_unit_converted_by_source;ok;dup-001499;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:784.0:00-10:0-10:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;784.0;-8.334168811;-36.11785805;-36.11785805;-8.334168811;EPSG:4326;Brazil;;;;;;0;10;10;4.71;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.71;g/kg;reported_or_unit_converted_by_source;ok;dup-001532;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:785.0:10-20:10-20:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;785.0;-8.334168811;-36.11785805;-36.11785805;-8.334168811;EPSG:4326;Brazil;;;;;;10;20;10;4.49;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.49;g/kg;reported_or_unit_converted_by_source;ok;dup-001533;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:786.0:20-30:20-30:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;786.0;-8.334168811;-36.11785805;-36.11785805;-8.334168811;EPSG:4326;Brazil;;;;;;20;30;10;4.26;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.26;g/kg;reported_or_unit_converted_by_source;ok;dup-001534;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:787.0:30-40:30-40:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;787.0;-8.334168811;-36.11785805;-36.11785805;-8.334168811;EPSG:4326;Brazil;;;;;;30;40;10;5.69;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;5.69;g/kg;reported_or_unit_converted_by_source;ok;dup-001535;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:788.0:40-60:40-60:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;788.0;-8.334168811;-36.11785805;-36.11785805;-8.334168811;EPSG:4326;Brazil;;;;;;40;60;20;2.37;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;2.37;g/kg;reported_or_unit_converted_by_source;ok;dup-001536;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:789.0:60-80:60-80:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;789.0;-8.334168811;-36.11785805;-36.11785805;-8.334168811;EPSG:4326;Brazil;;;;;;60;80;20;1.55;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;1.55;g/kg;reported_or_unit_converted_by_source;ok;dup-001537;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:790.0:80-100:80-100:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;790.0;-8.334168811;-36.11785805;-36.11785805;-8.334168811;EPSG:4326;Brazil;;;;;;80;100;20;1.05;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;1.05;g/kg;reported_or_unit_converted_by_source;ok;dup-001538;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:854.0:00-10:0-10:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;854.0;-8.194444444;-38.4505555599999;-38.4505555599999;-8.194444444;EPSG:4326;Brazil;;;;;;0;10;10;13.5;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;13.5;g/kg;reported_or_unit_converted_by_source;ok;dup-001511;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:855.0:10-20:10-20:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;855.0;-8.194444444;-38.4505555599999;-38.4505555599999;-8.194444444;EPSG:4326;Brazil;;;;;;10;20;10;9.62;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;9.62;g/kg;reported_or_unit_converted_by_source;ok;dup-001512;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:856.0:20-30:20-30:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;856.0;-8.194444444;-38.4505555599999;-38.4505555599999;-8.194444444;EPSG:4326;Brazil;;;;;;20;30;10;3.87;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;3.87;g/kg;reported_or_unit_converted_by_source;ok;dup-001513;active;retained_ambiguous_overlap:discordant_target_value
soildata_dataset:doi:10.60502/SoilData/YOHSMZ:568:dados.tab:857.0:30-40:30-40:carbon_content;soildata_dataset;doi:10.60502/SoilData/YOHSMZ;857.0;-8.194444444;-38.4505555599999;-38.4505555599999;-8.194444444;EPSG:4326;Brazil;;;;;;30;40;10;4.48;Combustão seca - analisador elementar;;;;;;;;;;carbon_content;4.48;g/kg;reported_or_unit_converted_by_source;ok;dup-001514;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0029-89:2006:0-5:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0029-89;-28.5991284198398;-51.5080865428366;-51.5080865428366;-28.5991284198398;EPSG:4326;Brazil;;;2006;2006;2006;0;5;5;39;Não informado;2.126;21.26;1.09;0;;;;;;soc_stock_layer;2126;g/m2;reported_by_source;ok;dup-000909;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0607D:1996:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0607D;-9.09111416615534;-63.2883356377414;-63.2883356377414;-9.09111416615534;EPSG:4326;Brazil;;;1996;1996;1996;0;20;20;16.4;Não informado;4.362;43.62;1.33;0;;;;;;soc_stock_layer;4362;g/m2;reported_by_source;ok;dup-001603;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0626D:1996:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0626D;-9.41750517141051;-63.4877717781035;-63.4877717781035;-9.41750517141051;EPSG:4326;Brazil;;;1996;1996;1996;0;20;20;9.8;Não informado;2.667;26.67;1.39;2.10001510802236;;;;;;soc_stock_layer;2667;g/m2;reported_by_source;ok;dup-001625;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0626G:1996:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0626G;-9.41750862612833;-63.4877832115988;-63.4877832115988;-9.41750862612833;EPSG:4326;Brazil;;;1996;1996;1996;0;20;20;16.3;Não informado;4.169;41.69;1.35;5.26315789473684;;;;;;soc_stock_layer;4169;g/m2;reported_by_source;ok;dup-001626;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0628E:1996:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0628E;-9.12972075584294;-63.4497159008394;-63.4497159008394;-9.12972075584294;EPSG:4326;Brazil;;;1996;1996;1996;0;20;20;17;Não informado;4.556;45.56;1.34;0;;;;;;soc_stock_layer;4556;g/m2;reported_by_source;ok;dup-001606;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0629:1997:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0629;-9.09416667;-63.40611111;-63.40611111;-9.09416667;EPSG:4326;Brazil;;;1997;1997;1997;0;20;20;18.4;Não informado;4.747;47.47;1.29;0;;;;;;soc_stock_layer;4747;g/m2;reported_by_source;ok;dup-001604;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0629D:1997:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0629D;-9.09416805328084;-63.4061195218875;-63.4061195218875;-9.09416805328084;EPSG:4326;Brazil;;;1997;1997;1997;0;20;20;17;Não informado;4.488;44.88;1.32;0;;;;;;soc_stock_layer;4488;g/m2;reported_by_source;ok;dup-001605;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0655E:1996:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0655E;-10.6994484443334;-62.3083261359956;-62.3083261359956;-10.6994484443334;EPSG:4326;Brazil;;;1996;1996;1996;0;20;20;7.7;Não informado;2.157;21.57;1.44;2.73037542662116;;;;;;soc_stock_layer;2157;g/m2;reported_by_source;ok;dup-000033;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0661C:1996:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0661C;-11.0652751838565;-62.681111209366;-62.681111209366;-11.0652751838565;EPSG:4326;Brazil;;;1996;1996;1996;0;20;20;14.9;Não informado;3.937;39.37;1.38;4.25531914893617;;;;;;soc_stock_layer;3937;g/m2;reported_by_source;ok;dup-000039;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO0663E:1996:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO0663E;-11.0349950955099;-62.7930513945176;-62.7930513945176;-11.0349950955099;EPSG:4326;Brazil;;;1996;1996;1996;0;20;20;7.4;Não informado;1.948;19.48;1.43;7.9375148679724;;;;;;soc_stock_layer;1948;g/m2;reported_by_source;ok;dup-000038;active;retained_ambiguous_overlap:discordant_target_value
mapbiomas_soc:ctb0033-RO1015:1996:0-15:soc_stock_layer:coord:-12.2088900,-63.8474971;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO1015;-12.2088900387601;-63.8474970840585;-63.8474970840585;-12.2088900387601;EPSG:4326;Brazil;;;1996;1996;1996;0;15;15;8.4;Não informado;1.481;14.81;1.43;17.7853068576575;;;;;;soc_stock_layer;1481;g/m2;reported_by_source;ok;dup-000074;active;kept_confirmed_duplicate:shared_source_observation_id
mapbiomas_soc:ctb0033-RO1015:1996:15-30:soc_stock_layer:coord:-12.2088900,-63.8474971;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO1015;-12.2088900387601;-63.8474970840585;-63.8474970840585;-12.2088900387601;EPSG:4326;Brazil;;;1996;1996;1996;15;30;15;6.78709867844765;Não informado;1.212;12.12;1.42;16.1462222523929;;;;;;soc_stock_layer;1212;g/m2;reported_by_source;ok;dup-000075;active;kept_confirmed_duplicate:shared_source_observation_id
mapbiomas_soc:ctb0033-RO2012:1996:0-2:soc_stock_layer:coord:-10.7000052,-64.8469384;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO2012;-10.7000051958935;-64.8469384412798;-64.8469384412798;-10.7000051958935;EPSG:4326;Brazil;;;1996;1996;1996;0;2;2;12;Não informado;0.326;3.26;1.36;0;;;;;;soc_stock_layer;326;g/m2;reported_by_source;ok;dup-000034;active;retained_ambiguous_overlap:identifier_conflict
mapbiomas_soc:ctb0033-RO2012:1996:2-30:soc_stock_layer:coord:-10.7000052,-64.8469384;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO2012;-10.7000051958935;-64.8469384412798;-64.8469384412798;-10.7000051958935;EPSG:4326;Brazil;;;1996;1996;1996;2;30;28;7.57808438760803;Não informado;2.992;29.92;1.41;0;;;;;;soc_stock_layer;2992;g/m2;reported_by_source;ok;dup-000035;active;kept_confirmed_duplicate:shared_source_observation_id
mapbiomas_soc:ctb0033-RO2254:1997:0-20:soc_stock_layer;mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;ctb0033-RO2254;-12.035;-61.84694444;-61.84694444;-12.035;EPSG:4326;Brazil;;;1997;1997;1997;0;20;20;15.4;Não informado;3.85;38.5;1.25;0;;;;;;soc_stock_layer;3850;g/m2;reported_by_source;ok;dup-000072;active;retained_ambiguous_overlap:discordant_target_value
