SOURCE_ID;DATASET_ID;LATITUDE;LONGITUDE;CRS;COUNTRY;STATE;BIOME;SAMPLE_DATE;SAMPLE_YEAR;DEPTH_TOP_CM;DEPTH_BOTTOM_CM;LAYER_THICKNESS_CM;CARBON_CONTENT_G_KG;CARBON_ANALYSIS_METHOD;BULK_DENSITY_G_CM3;COARSE_FRAGMENTS_FRACTION;CARBON_STOCK_KG_M2;CARBON_STOCK_Mg_ha;TARGET_VALUE;TARGET_UNIT;STOCK_CALCULATION_METHOD;ORIGINAL_TARGET_KIND;ORIGINAL_TARGET_VALUE;ORIGINAL_TARGET_UNIT;QUALITY_FLAG;DUPLICATE_GROUP_ID;DUPLICATE_STATUS;DUPLICATE_RESOLUTION
wosis_brazil;wosis_latest_orgc;-9.0667;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;90;150;60;2.3;Não informado;1.29;0.083929;1.63079;16.307904;16.307904;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.0667;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;50;90;40;3.5;Não informado;1.305;0.08;1.68084;16.8084;16.8084;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.0667;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;25;50;25;4.9;Não informado;1.39;0.146659;1.453027;14.530272;14.530272;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.9;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.0667;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;10;25;15;6;Não informado;1.313607;0.137859;1.019263;10.192633;10.192633;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.2;EPSG:4326;Brazil;RO;Amazônia;;1978;48;60;12;3.9;Não informado;1.39;0.146659;0.555116;5.551157;5.551157;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.9;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.2;EPSG:4326;Brazil;RO;Amazônia;;1978;0;15;15;7.4;Não informado;1.313607;0.137859;1.257091;12.570914;12.570914;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;7.4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.2;EPSG:4326;Brazil;RO;Amazônia;;1978;80;105;25;2.4;Não informado;1.305;0.08;0.72036;7.2036;7.2036;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.2;EPSG:4326;Brazil;RO;Amazônia;;1978;60;80;20;11;Não informado;1.305;0.08;2.64132;26.4132;26.4132;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;11;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.2;EPSG:4326;Brazil;RO;Amazônia;;1978;15;48;33;4;Não informado;1.39;0.146659;1.565711;15.657109;15.657109;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.4;EPSG:4326;Brazil;RO;Amazônia;;1978;26;60;34;3.7;Não informado;1.39;0.146659;1.49217;14.921699;14.921699;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.7;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.4;EPSG:4326;Brazil;RO;Amazônia;;1978;120;180;60;3.3;Não informado;1.29;0.083929;2.33983;23.398296;23.398296;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.4;EPSG:4326;Brazil;RO;Amazônia;;1978;60;120;60;3.5;Não informado;1.305;0.08;2.52126;25.2126;25.2126;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.4;EPSG:4326;Brazil;RO;Amazônia;;1978;0;8;8;8.8;Não informado;1.313607;0.137859;0.79729;7.972904;7.972904;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;8.8;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.4;EPSG:4326;Brazil;RO;Amazônia;;1978;8;26;18;5.9;Não informado;1.313607;0.137859;1.202731;12.027307;12.027307;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5.9;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.8667;EPSG:4326;Brazil;RO;Amazônia;;1978;170;220;50;7.5;Não informado;1.29;0.083929;4.431496;44.314955;44.314955;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;7.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.8667;EPSG:4326;Brazil;RO;Amazônia;;1978;9;25;16;5.2;Não informado;1.313607;0.137859;0.942252;9.422523;9.422523;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.8667;EPSG:4326;Brazil;RO;Amazônia;;1978;40;60;20;2.1;Não informado;1.39;0.146659;0.498181;4.981807;4.981807;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.8667;EPSG:4326;Brazil;RO;Amazônia;;1978;0;9;9;6.3;Não informado;1.313607;0.137859;0.642136;6.421359;6.421359;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.8667;EPSG:4326;Brazil;RO;Amazônia;;1978;60;170;110;8.1;Não informado;1.29;0.083929;10.529233;105.292334;105.292334;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;8.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1;-62.8667;EPSG:4326;Brazil;RO;Amazônia;;1978;25;40;15;2.6;Não informado;1.39;0.146659;0.462596;4.625964;4.625964;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1167;-62.9;EPSG:4326;Brazil;RO;Amazônia;;1978;50;100;50;4.2;Não informado;1.305;0.08;2.52126;25.2126;25.2126;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1167;-62.9;EPSG:4326;Brazil;RO;Amazônia;;1978;0;10;10;14.7;Não informado;1.313607;0.137859;1.664797;16.647967;16.647967;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;14.7;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1167;-62.9;EPSG:4326;Brazil;RO;Amazônia;;1978;100;150;50;1.2;Não informado;1.29;0.083929;0.709039;7.090393;7.090393;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;1.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1167;-62.9;EPSG:4326;Brazil;RO;Amazônia;;1978;10;50;40;8.3;Não informado;1.39;0.146659;3.938;39.380002;39.380002;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;8.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1333;-62.15;EPSG:4326;Brazil;RO;Amazônia;;1978;100;160;60;3;Não informado;1.29;0.083929;2.127118;21.271179;21.271179;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1333;-62.15;EPSG:4326;Brazil;RO;Amazônia;;1978;70;100;30;4.3;Não informado;1.305;0.08;1.548774;15.48774;15.48774;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1333;-62.15;EPSG:4326;Brazil;RO;Amazônia;;1978;20;40;20;5.6;Não informado;1.39;0.146659;1.328482;13.28482;13.28482;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1333;-62.15;EPSG:4326;Brazil;RO;Amazônia;;1978;0;20;20;9.5;Não informado;1.313607;0.137859;2.151778;21.51778;21.51778;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;9.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1333;-62.15;EPSG:4326;Brazil;RO;Amazônia;;1978;40;70;30;6.2;Não informado;1.39;0.146659;2.206229;22.06229;22.06229;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-8.85;-65.3333;EPSG:4326;Brazil;RO;Amazônia;;1978;7;60;53;1;Não informado;1.39;0.146659;0.628657;6.286567;6.286567;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-8.85;-65.3333;EPSG:4326;Brazil;RO;Amazônia;;1978;60;80;20;1.4;Não informado;1.305;0.08;0.336168;3.36168;3.36168;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;1.4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-8.85;-65.3333;EPSG:4326;Brazil;RO;Amazônia;;1978;0;7;7;3.4;Não informado;1.313607;0.137859;0.269539;2.695385;2.695385;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-8.85;-65.3333;EPSG:4326;Brazil;RO;Amazônia;;1978;80;120;40;2;Não informado;1.29;0.083929;0.945386;9.453857;9.453857;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.166667;-62.483333;EPSG:4326;Brazil;RO;Amazônia;;1978;0;20;20;8.8;Não informado;1.313607;0.137859;1.993226;19.93226;19.93226;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;8.8;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.166667;-62.483333;EPSG:4326;Brazil;RO;Amazônia;;1978;60;110;50;3.7;Não informado;1.305;0.08;2.22111;22.2111;22.2111;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.7;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.166667;-62.483333;EPSG:4326;Brazil;RO;Amazônia;;1978;20;35;15;6.8;Não informado;1.313607;0.137859;1.155165;11.55165;11.55165;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.8;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.166667;-62.483333;EPSG:4326;Brazil;RO;Amazônia;;1978;110;170;60;3.2;Não informado;1.29;0.083929;2.268926;22.689257;22.689257;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.166667;-62.483333;EPSG:4326;Brazil;RO;Amazônia;;1978;35;60;25;6.8;Não informado;1.39;0.146659;2.016446;20.164459;20.164459;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.8;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.133333;-62.166667;EPSG:4326;Brazil;RO;Amazônia;;1978;0;12;12;6.45;Não informado;1.313607;0.137859;0.876566;8.765664;8.765664;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.45;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.133333;-62.166667;EPSG:4326;Brazil;RO;Amazônia;;1978;60;94;34;2.65;Não informado;1.305;0.08;1.081741;10.817406;10.817406;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.65;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.133333;-62.166667;EPSG:4326;Brazil;RO;Amazônia;;1978;38;60;22;2.55;Não informado;1.39;0.146659;0.665427;6.654271;6.654271;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.55;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.133333;-62.166667;EPSG:4326;Brazil;RO;Amazônia;;1978;94;122;28;1.1;Não informado;1.29;0.083929;0.363974;3.639735;3.639735;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;1.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.133333;-62.166667;EPSG:4326;Brazil;RO;Amazônia;;1978;12;38;26;5.6;Não informado;1.313607;0.137859;1.648941;16.489415;16.489415;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.133333;-62.166667;EPSG:4326;Brazil;RO;Amazônia;;1978;122;150;28;1.15;Não informado;1.29;0.083929;0.380518;3.805177;3.805177;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;1.15;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1833;-62.9667;EPSG:4326;Brazil;RO;Amazônia;;1978;95;130;35;4.6;Não informado;1.29;0.083929;1.902589;19.025887;19.025887;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1833;-62.9667;EPSG:4326;Brazil;RO;Amazônia;;1978;15;38;23;6.5;Não informado;1.313607;0.137859;1.69311;16.931095;16.931095;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1833;-62.9667;EPSG:4326;Brazil;RO;Amazônia;;1978;38;95;57;5.1;Não informado;1.305;0.08;3.490144;34.901442;34.901442;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1833;-62.9667;EPSG:4326;Brazil;RO;Amazônia;;1978;130;180;50;4.3;Não informado;1.29;0.083929;2.540724;25.407241;25.407241;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1833;-62.9667;EPSG:4326;Brazil;RO;Amazônia;;1978;0;15;15;14.9;Não informado;1.313607;0.137859;2.53117;25.311705;25.311705;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;14.9;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.1833;-62.9667;EPSG:4326;Brazil;RO;Amazônia;;1978;180;195;15;2.5;Não informado;1.29;0.083929;0.44315;4.431496;4.431496;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.7333;EPSG:4326;Brazil;RO;Amazônia;;1978;80;140;60;2.6;Não informado;1.29;0.083929;1.843502;18.435021;18.435021;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.7333;EPSG:4326;Brazil;RO;Amazônia;;1978;10;20;10;5.6;Não informado;1.313607;0.137859;0.634208;6.342083;6.342083;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.7333;EPSG:4326;Brazil;RO;Amazônia;;1978;0;10;10;7.3;Não informado;1.313607;0.137859;0.826736;8.267358;8.267358;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;7.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.7333;EPSG:4326;Brazil;RO;Amazônia;;1978;40;80;40;3.1;Não informado;1.305;0.08;1.488744;14.88744;14.88744;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.7333;EPSG:4326;Brazil;RO;Amazônia;;1978;140;170;30;2;Não informado;1.29;0.083929;0.709039;7.090393;7.090393;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.7333;EPSG:4326;Brazil;RO;Amazônia;;1978;20;40;20;4.1;Não informado;1.39;0.146659;0.972639;9.726386;9.726386;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;120;160;40;1.2;Não informado;1.29;0.083929;0.567231;5.672314;5.672314;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;1.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;0;10;10;2.4;Não informado;1.313607;0.137859;0.271804;2.718035;2.718035;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;60;120;60;2.4;Não informado;1.305;0.08;1.728864;17.28864;17.28864;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;10;25;15;8.3;Não informado;1.313607;0.137859;1.409981;14.099809;14.099809;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;8.3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2;-62.5667;EPSG:4326;Brazil;RO;Amazônia;;1978;25;60;35;4.8;Não informado;1.39;0.146659;1.992723;19.92723;19.92723;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.8;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2167;-62.5833;EPSG:4326;Brazil;RO;Amazônia;;1978;0;8;8;19.6;Não informado;1.313607;0.137859;1.775783;17.757831;17.757831;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;19.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2167;-62.5833;EPSG:4326;Brazil;RO;Amazônia;;1978;8;40;32;6.1;Não informado;1.313607;0.137859;2.210669;22.106688;22.106688;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2167;-62.5833;EPSG:4326;Brazil;RO;Amazônia;;1978;40;90;50;2.2;Não informado;1.305;0.08;1.32066;13.2066;13.2066;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.2167;-62.5833;EPSG:4326;Brazil;RO;Amazônia;;1978;90;170;80;2.5;Não informado;1.29;0.083929;2.363464;23.634643;23.634643;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.366667;EPSG:4326;Brazil;RO;Amazônia;;1978;0;7;7;12.85;Não informado;1.313607;0.137859;1.018697;10.18697;10.18697;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;12.85;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.366667;EPSG:4326;Brazil;RO;Amazônia;;1978;40;70;30;2.7;Não informado;1.39;0.146659;0.960777;9.607772;9.607772;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.7;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.366667;EPSG:4326;Brazil;RO;Amazônia;;1978;25;40;15;7.5;Não informado;1.39;0.146659;1.334413;13.344127;13.344127;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;7.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.366667;EPSG:4326;Brazil;RO;Amazônia;;1978;7;25;18;8.35;Não informado;1.313607;0.137859;1.70217;17.021697;17.021697;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;8.35;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.3167;EPSG:4326;Brazil;RO;Amazônia;;1978;110;170;60;2.6;Não informado;1.29;0.083929;1.843502;18.435021;18.435021;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2.6;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.3167;EPSG:4326;Brazil;RO;Amazônia;;1978;0;15;15;7.9;Não informado;1.313607;0.137859;1.34203;13.4203;13.4203;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;7.9;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.3167;EPSG:4326;Brazil;RO;Amazônia;;1978;50;110;60;3.4;Não informado;1.305;0.08;2.449224;24.49224;24.49224;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.3167;EPSG:4326;Brazil;RO;Amazônia;;1978;35;50;15;4.7;Não informado;1.39;0.146659;0.836232;8.36232;8.36232;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.7;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.25;-62.3167;EPSG:4326;Brazil;RO;Amazônia;;1978;15;35;20;6.1;Não informado;1.313607;0.137859;1.381668;13.81668;13.81668;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;6.1;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.3;-62.8;EPSG:4326;Brazil;RO;Amazônia;;1978;110;150;40;2;Não informado;1.29;0.083929;0.945386;9.453857;9.453857;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.3;-62.8;EPSG:4326;Brazil;RO;Amazônia;;1978;0;20;20;9.9;Não informado;1.313607;0.137859;2.242379;22.423792;22.423792;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;9.9;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.3;-62.8;EPSG:4326;Brazil;RO;Amazônia;;1978;40;60;20;5.5;Não informado;1.39;0.146659;1.304759;13.047591;13.047591;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5.5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.3;-62.8;EPSG:4326;Brazil;RO;Amazônia;;1978;20;40;20;4.9;Não informado;1.39;0.146659;1.162422;11.624217;11.624217;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4.9;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.3;-62.8;EPSG:4326;Brazil;RO;Amazônia;;1978;60;95;35;4;Não informado;1.305;0.08;1.68084;16.8084;16.8084;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;4;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-9.3;-62.8;EPSG:4326;Brazil;RO;Amazônia;;1978;95;110;15;3.2;Não informado;1.29;0.083929;0.567231;5.672314;5.672314;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3.2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.4;-65.6667;EPSG:4326;Brazil;AM;Amazônia;;1978;80;120;40;2;Não informado;1.223706;0.098602;0.882437;8.824373;8.824373;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.4;-65.6667;EPSG:4326;Brazil;AM;Amazônia;;1978;30;50;20;7;Não informado;1.294911;0.153863;1.533941;15.339406;15.339406;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;7;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.4;-65.6667;EPSG:4326;Brazil;AM;Amazônia;;1978;0;30;30;38;Não informado;1.244189;0.029031;13.771974;137.71974;137.71974;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;38;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.4;-65.6667;EPSG:4326;Brazil;AM;Amazônia;;1978;120;160;40;2;Não informado;1.223706;0.098602;0.882437;8.824373;8.824373;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.4;-65.6667;EPSG:4326;Brazil;AM;Amazônia;;1978;50;80;30;3;Não informado;1.175261;0.162905;0.885425;8.854246;8.854246;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;3;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.583333;-63.116667;EPSG:4326;Brazil;AM;Amazônia;;1978;25;50;25;8;Não informado;1.294911;0.153863;2.191344;21.913437;21.913437;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;8;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.583333;-63.116667;EPSG:4326;Brazil;AM;Amazônia;;1978;50;80;30;5;Não informado;1.175261;0.162905;1.475708;14.757077;14.757077;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;5;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.583333;-63.116667;EPSG:4326;Brazil;AM;Amazônia;;1978;110;150;40;2;Não informado;1.223706;0.098602;0.882437;8.824373;8.824373;Mg/ha;estimated_from_carbon_content_mean_bulk_density_state_depth;carbon_content;2;g/kg;ok;;active;unique
wosis_brazil;wosis_latest_orgc;-4.583333;-63.116667;EPSG:4326;Brazil;AM;Amazônia;;1978;0;5;5;60;Não informado;0.884409;0.029031;2.576201;25.762005;25.762005;Mg/ha;estimated_from_carbon_content_mean_bulk_density_carbon_bin;carbon_content;60;g/kg;ok;;active;unique
